LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1707823975.108381,368152.000,56415,1,TH,1,100,28.685
1707823975.241367,368281.000,56432,1,TH,1,100,28.659
1707823975.372292,368408.000,56451,1,TH,1,100,28.659
1707823975.508371,368540.000,56467,1,TH,1,100,28.716
1707823975.642388,368670.000,56499,1,TH,1,100,28.716
1707823975.774344,368798.000,56516,1,TH,1,100,28.675
1707823975.907330,368927.000,56533,1,TH,1,100,28.675
1707823976.038255,369054.000,56564,1,TH,1,100,28.692
1707823976.174334,369186.000,56582,1,TH,1,100,28.692
1707823976.307320,369315.000,56600,1,TH,1,100,28.726
1707823976.440307,369444.000,56617,1,TH,1,100,28.733
1707823976.573293,369573.000,56649,1,TH,1,100,28.659
1707823976.707310,369703.000,56665,1,TH,1,100,28.659
1707823976.842358,369834.000,56682,1,TH,1,100,28.720
1707823976.974314,369962.000,56699,1,TH,1,100,28.720
1707823977.107300,370091.000,56730,1,TH,1,100,28.684
1707823977.238225,370218.000,56750,1,TH,1,100,28.684
1707823977.371211,370347.000,56766,1,TH,1,100,28.726
1707823977.504198,370476.000,56798,1,TH,1,100,28.725
1707823977.636153,370604.000,56815,1,TH,1,100,28.762
1707823977.769139,370733.000,56831,1,TH,1,100,28.762
1707823977.901095,370861.000,56849,1,TH,1,100,28.712
1707823978.033050,370989.000,56882,1,TH,1,100,28.712
1707823978.166037,371118.000,56898,1,TH,1,100,28.707
1707823978.299023,371247.000,56918,1,TH,1,100,28.707
1707823978.435102,371379.000,56934,1,TH,1,100,28.727
1707823978.568089,371508.000,56966,1,TH,1,100,28.735
1707823978.700044,371636.000,56983,1,TH,1,100,28.677
1707823978.832000,371764.000,57001,1,TH,1,100,28.677
1707823978.966017,371894.000,57033,1,TH,1,100,28.687
1707823979.102096,372026.000,57050,1,TH,1,100,28.687
1707823979.234051,372154.000,57067,1,TH,1,100,28.745
1707823979.364976,372281.000,57084,1,TH,1,100,28.745
1707823979.498993,372411.000,57123,2,TH,1,100,28.653
1707823979.633011,372541.000,57123,2,TH,1,100,28.653
1707823979.768059,372672.000,57156,1,TH,1,100,28.752
1707823979.901045,372801.000,57173,1,TH,1,100,28.752
1707823980.035062,372931.000,57190,1,TH,1,100,28.731
1707823980.170111,373062.000,57206,1,TH,1,100,28.731
1707823980.302066,373190.000,57238,1,TH,1,100,28.731
1707823980.435052,373319.000,57257,1,TH,1,100,28.738
1707823980.567008,373447.000,57274,1,TH,1,100,28.630
1707823980.701025,373577.000,57305,1,TH,1,100,28.631
1707823980.835042,373707.000,57323,1,TH,1,100,28.733
1707823980.968029,373836.000,57339,1,TH,1,100,28.733
1707823981.099984,373964.000,57356,1,TH,1,100,28.733
1707823981.232971,374093.000,57390,1,TH,1,100,28.733
1707823981.369050,374225.000,57406,1,TH,1,100,28.798
1707823981.502036,374354.000,57423,1,TH,1,100,28.798
1707823981.635023,374483.000,57455,1,TH,1,100,28.746
1707823981.768009,374612.000,57471,1,TH,1,100,28.746
1707823981.899964,374740.000,57489,1,TH,1,100,28.795
1707823982.035013,374871.000,57507,1,TH,1,100,28.795
1707823982.169030,375001.000,57539,1,TH,1,100,28.803
1707823982.300985,375129.000,57556,1,TH,1,100,28.803
1707823982.433972,375258.000,57572,1,TH,1,100,28.693
1707823982.565927,375386.000,57590,1,TH,1,100,28.693
1707823982.696852,375513.000,57623,1,TH,1,100,28.753
1707823982.829838,375642.000,57639,1,TH,1,100,28.760
1707823982.964886,375773.000,57657,1,TH,1,100,28.768
1707823983.099934,375904.000,57688,1,TH,1,100,28.768
1707823983.233952,376034.000,57707,1,TH,1,100,28.739
1707823983.364876,376161.000,57724,1,TH,1,100,28.739
1707823983.497863,376290.000,57740,1,TH,1,100,28.657
1707823983.633942,376422.000,57774,1,TH,1,100,28.657
1707823983.766928,376551.000,57791,1,TH,1,100,28.739
1707823983.898884,376679.000,57808,1,TH,1,100,28.739
1707823984.030839,376807.000,57839,1,TH,1,100,28.720
1707823984.165372,376937.500,57857,2,TH,1,100,28.720
1707823984.299905,377068.000,57857,2,TH,1,100,28.752
1707823984.432891,377197.000,57873,1,TH,1,100,28.752
1707823984.563816,377324.000,57893,1,TH,1,100,28.687
1707823984.696802,377453.000,57924,1,TH,1,100,28.687
1707823984.830819,377583.000,57946,1,TH,1,100,28.710
1707823984.964836,377713.000,57963,2,TH,1,100,28.717
1707823985.098854,377843.000,57963,2,TH,1,100,28.732
1707823985.230809,377971.000,57995,1,TH,1,100,28.732
1707823985.365857,378102.000,58011,1,TH,1,100,28.787
1707823985.499875,378232.000,58028,1,TH,1,100,28.787
1707823985.632346,378360.500,58063,2,TH,1,100,28.823
1707823985.764817,378489.000,58063,2,TH,1,100,28.823
1707823985.897803,378618.000,58080,1,TH,1,100,28.711
1707823986.031820,378748.000,58111,1,TH,1,100,28.712
1707823986.164807,378877.000,58128,1,TH,1,100,28.771
1707823986.297793,379006.000,58145,1,TH,1,100,28.771
1707823986.429748,379134.000,58162,1,TH,1,100,28.771
1707823986.563766,379264.000,58181,1,TH,1,100,28.771
1707823986.695721,379392.000,58212,1,TH,1,100,28.766
1707823986.827677,379520.000,58229,1,TH,1,100,28.766
1707823986.960663,379649.000,58246,1,TH,1,100,28.802
1707823987.093649,379778.000,58263,1,TH,1,100,28.809
1707823987.224574,379905.000,58280,1,TH,1,100,28.848
1707823987.357560,380034.000,58311,1,TH,1,100,28.848
1707823987.490547,380163.000,58331,1,TH,1,100,28.791
1707823987.622502,380291.000,58347,1,TH,1,100,28.791
1707823987.755489,380420.000,58364,1,TH,1,100,28.874
1707823987.886413,380547.000,58381,1,TH,1,100,28.874
1707823988.019400,380676.000,58412,1,TH,1,100,28.838
1707823988.153417,380806.000,58430,1,TH,1,100,28.838
1707823988.288465,380937.000,58448,1,TH,1,100,28.773
1707823988.421451,381066.000,58467,1,TH,1,100,28.773
1707823988.552376,381193.000,58484,1,TH,1,100,28.879
1707823988.684331,381321.000,58515,1,TH,1,100,28.879
1707823988.821441,381454.000,58532,1,TH,1,100,28.719
1707823988.955459,381584.000,58549,1,TH,1,100,28.719
1707823989.086899,381711.500,58567,2,TH,1,100,28.780
1707823989.218339,381839.000,58567,2,TH,1,100,28.787
1707823989.352872,381969.500,58586,2,TH,1,100,28.763
1707823989.487404,382100.000,58586,2,TH,1,100,28.763
1707823989.620391,382229.000,58604,1,TH,1,100,28.768
1707823989.752346,382357.000,58619,1,TH,1,100,28.768
1707823989.885332,382486.000,58637,1,TH,1,100,28.907
1707823990.020381,382617.000,58653,1,TH,1,100,28.907
1707823990.155429,382748.000,58676,1,TH,1,100,28.770
1707823990.287384,382876.000,58692,1,TH,1,100,28.770
1707823990.420371,383005.000,58709,1,TH,1,100,28.774
1707823990.551295,383132.000,58726,1,TH,1,100,28.774
1707823990.684282,383261.000,58757,1,TH,1,100,28.868
1707823990.817268,383390.000,58774,1,TH,1,100,28.868
1707823990.949223,383518.000,58791,1,TH,1,100,28.802
1707823991.082210,383647.000,58808,1,TH,1,100,28.802
1707823991.214165,383775.000,58842,1,TH,1,100,28.843
1707823991.346121,383903.000,58858,1,TH,1,100,28.851
1707823991.479107,384032.000,58875,1,TH,1,100,28.856
1707823991.612094,384161.000,58907,1,TH,1,100,28.856
1707823991.744049,384289.000,58923,1,TH,1,100,28.905
1707823991.876005,384417.000,58941,1,TH,1,100,28.905
1707823992.008991,384546.000,58959,1,TH,1,100,28.821
1707823992.141977,384675.000,58991,1,TH,1,100,28.821
1707823992.274964,384804.000,59008,1,TH,1,100,28.793
1707823992.407950,384933.000,59024,1,TH,1,100,28.793
1707823992.538875,385060.000,59042,1,TH,1,100,28.798
1707823992.671861,385189.000,59073,1,TH,1,100,28.798
1707823992.804847,385318.000,59091,1,TH,1,100,28.800
1707823992.936803,385446.000,59109,1,TH,1,100,28.800
1707823993.068758,385574.000,59140,1,TH,1,100,28.900
1707823993.202776,385704.000,59159,1,TH,1,100,28.900
1707823993.336793,385834.000,59176,1,TH,1,100,28.905
1707823993.471841,385965.000,59192,1,TH,1,100,28.912
1707823993.603797,386093.000,59226,1,TH,1,100,28.766
1707823993.734721,386220.000,59243,1,TH,1,100,28.766
1707823993.866677,386348.000,59260,1,TH,1,100,28.856
1707823994.000694,386478.000,59277,1,TH,1,100,28.856
1707823994.134711,386608.000,59309,1,TH,1,100,28.794
1707823994.267698,386737.000,59325,1,TH,1,100,28.794
1707823994.399653,386865.000,59344,1,TH,1,100,28.846
1707823994.532639,386994.000,59376,1,TH,1,100,28.846
1707823994.668718,387126.000,59392,1,TH,1,100,28.802
1707823994.801705,387255.000,59409,1,TH,1,100,28.802
1707823994.934691,387384.000,59426,1,TH,1,100,28.883
1707823995.067678,387513.000,59457,1,TH,1,100,28.883
1707823995.199633,387641.000,59477,1,TH,1,100,28.773
1707823995.334681,387772.000,59493,1,TH,1,100,28.780
1707823995.468699,387902.000,59518,1,TH,1,100,28.796
1707823995.600654,388030.000,59534,1,TH,1,100,28.796
1707823995.733640,388159.000,59551,1,TH,1,100,28.907
1707823995.865596,388287.000,59583,1,TH,1,100,28.907
1707823995.998582,388416.000,59599,1,TH,1,100,28.822
1707823996.131569,388545.000,59618,1,TH,1,100,28.822
1707823996.263524,388673.000,59635,1,TH,1,100,28.855
1707823996.395480,388801.000,59666,1,TH,1,100,28.855
1707823996.529497,388931.000,59684,1,TH,1,100,28.855
1707823996.661452,389059.000,59700,1,TH,1,100,28.855
1707823996.794439,389188.000,59732,1,TH,1,100,28.881
1707823996.927425,389317.000,59751,1,TH,1,100,28.881
1707823997.058350,389444.000,59767,1,TH,1,100,28.798
1707823997.191336,389573.000,59785,1,TH,1,100,28.798
1707823997.324322,389702.000,59816,1,TH,1,100,28.834
1707823997.456278,389830.000,59833,1,TH,1,100,28.841
1707823997.589264,389959.000,59850,1,TH,1,100,28.854
1707823997.721220,390087.000,59866,1,TH,1,100,28.854
1707823997.852144,390214.000,59900,1,TH,1,100,28.864
1707823997.985131,390343.000,59917,1,TH,1,100,28.864
1707823998.119148,390473.000,59933,1,TH,1,100,28.854
1707823998.254196,390604.000,59967,1,TH,1,100,28.854
1707823998.387183,390733.000,59984,1,TH,1,100,28.903
1707823998.518107,390860.000,60001,1,TH,1,100,28.903
1707823998.650063,390988.000,60020,1,TH,1,100,28.833
1707823998.784080,391118.000,60052,1,TH,1,100,28.833
1707823998.916035,391246.000,60068,1,TH,1,100,28.927
1707823999.049022,391375.000,60085,1,TH,1,100,28.927
1707823999.182008,391504.000,60102,1,TH,1,100,28.927
1707823999.316025,391634.000,60133,1,TH,1,100,28.927
1707823999.449012,391763.000,60152,1,TH,1,100,28.824
1707823999.581998,391892.000,60169,1,TH,1,100,28.831
1707823999.712923,392019.000,60200,1,TH,1,100,28.903
1707823999.850033,392152.000,60218,1,TH,1,100,28.903
1707823999.984050,392282.000,60234,1,TH,1,100,28.938
1707824000.116005,392410.000,60251,1,TH,1,100,28.938
1707824000.248992,392539.000,60285,1,TH,1,100,28.896
1707824000.380947,392667.000,60301,1,TH,1,100,28.896
1707824000.515996,392798.000,60319,1,TH,1,100,28.865
1707824000.648982,392927.000,60354,2,TH,1,100,28.865
1707824000.781968,393056.000,60354,2,TH,1,100,28.969
1707824000.913924,393184.000,60371,1,TH,1,100,28.969
1707824001.046910,393313.000,60404,1,TH,1,100,28.933
1707824001.181958,393444.000,60422,1,TH,1,100,28.940
1707824001.313914,393572.000,60438,1,TH,1,100,28.882
1707824001.446900,393701.000,60470,1,TH,1,100,28.882
1707824001.578856,393829.000,60487,1,TH,1,100,28.877
1707824001.711842,393958.000,60504,1,TH,1,100,28.877
1707824001.842767,394085.000,60522,1,TH,1,100,28.924
1707824001.974722,394213.000,60538,1,TH,1,100,28.924
1707824002.111832,394346.000,60555,1,TH,1,100,28.973
1707824002.245849,394476.000,60587,1,TH,1,100,28.973
1707824002.377805,394604.000,60603,1,TH,1,100,28.994
1707824002.508729,394731.000,60621,1,TH,1,100,28.994
1707824002.641716,394860.000,60656,1,TH,1,100,28.839
1707824002.777795,394992.000,60675,1,TH,1,100,28.839
1707824002.910781,395121.000,60692,1,TH,1,100,28.895
1707824003.042737,395249.000,60710,1,TH,1,100,28.895
1707824003.175723,395378.000,60744,1,TH,1,100,28.916
1707824003.310771,395509.000,60763,1,TH,1,100,28.916
1707824003.445819,395640.000,60781,1,TH,1,100,28.850
1707824003.577775,395768.000,60815,1,TH,1,100,28.850
1707824003.708699,395895.000,60834,1,TH,1,100,28.996
1707824003.841686,396024.000,60851,1,TH,1,100,29.003
1707824003.976734,396155.000,60870,1,TH,1,100,28.850
1707824004.110751,396285.000,60904,1,TH,1,100,28.850
1707824004.242707,396413.000,60920,1,TH,1,100,28.878
1707824004.375693,396542.000,60937,1,TH,1,100,28.878
1707824004.510741,396673.000,60954,1,TH,1,100,28.897
1707824004.642697,396801.000,60985,1,TH,1,100,28.897
1707824004.775683,396930.000,61002,1,TH,1,100,28.967
1707824004.907639,397058.000,61021,1,TH,1,100,28.966
1707824005.043718,397190.000,61038,1,TH,1,100,28.930
1707824005.176704,397319.000,61070,1,TH,1,100,28.930
1707824005.309691,397448.000,61086,1,TH,1,100,28.852
1707824005.442677,397577.000,61103,1,TH,1,100,28.852
1707824005.575663,397706.000,61135,1,TH,1,100,28.963
1707824005.708650,397835.000,61153,1,TH,1,100,28.970
1707824005.839574,397962.000,61171,1,TH,1,100,28.827
1707824005.972561,398091.000,61193,1,TH,1,100,28.827
1707824006.105547,398220.000,61210,1,TH,1,100,28.950
1707824006.237502,398348.000,61227,1,TH,1,100,28.950
1707824006.369458,398476.000,61243,1,TH,1,100,28.915
1707824006.503475,398606.000,61277,1,TH,1,100,28.915
1707824006.635431,398734.000,61294,1,TH,1,100,28.986
1707824006.768417,398863.000,61311,1,TH,1,100,28.986
1707824006.900373,398991.000,61328,1,TH,1,100,28.889
1707824007.031297,399118.000,61344,1,TH,1,100,28.889
1707824007.164284,399247.000,61362,1,TH,1,100,28.997
1707824007.299332,399378.000,61395,1,TH,1,100,28.996
1707824007.433349,399508.000,61411,1,TH,1,100,28.915
1707824007.566335,399637.000,61429,1,TH,1,100,28.915
1707824007.696229,399763.000,61460,1,TH,1,100,28.905
1707824007.830246,399893.000,61477,1,TH,1,100,28.905
1707824007.966325,400025.000,61494,1,TH,1,100,29.025
1707824008.099312,400154.000,61510,1,TH,1,100,29.025
1707824008.231267,400282.000,61546,1,TH,1,100,28.899
1707824008.364254,400411.000,61563,1,TH,1,100,28.906
1707824008.498271,400541.000,61580,1,TH,1,100,29.011
1707824008.633319,400672.000,61611,1,TH,1,100,29.011
1707824008.767336,400802.000,61629,1,TH,1,100,29.000
1707824008.897230,400928.000,61645,1,TH,1,100,29.000
1707824009.030216,401057.000,61662,1,TH,1,100,28.943
1707824009.165265,401188.000,61696,1,TH,1,100,28.943
1707824009.299282,401318.000,61712,1,TH,1,100,28.908
1707824009.432268,401447.000,61729,1,TH,1,100,28.908
1707824009.564224,401575.000,61761,1,TH,1,100,28.937
1707824009.696179,401703.000,61777,1,TH,1,100,28.944
1707824009.830197,401833.000,61795,1,TH,1,100,28.942
1707824009.962152,401961.000,61813,1,TH,1,100,28.935
1707824010.095138,402090.000,61845,1,TH,1,100,28.926
1707824010.228125,402219.000,61862,1,TH,1,100,28.933
1707824010.359049,402346.000,61878,1,TH,1,100,28.900
1707824010.492036,402475.000,61896,1,TH,1,100,28.900
1707824010.625022,402604.000,61927,1,TH,1,100,28.928
1707824010.756978,402732.000,61943,1,TH,1,100,28.928
1707824010.889964,402861.000,61963,1,TH,1,100,28.959
1707824011.021919,402989.000,61979,1,TH,1,100,28.959
1707824011.154390,403117.500,62013,2,TH,1,100,29.022
1707824011.286861,403246.000,62013,2,TH,1,100,29.022
1707824011.419848,403375.000,62029,1,TH,1,100,28.987
1707824011.550772,403502.000,62061,1,TH,1,100,28.987
1707824011.683759,403631.000,62080,1,TH,1,100,29.024
1707824011.816745,403760.000,62097,1,TH,1,100,29.024
1707824011.948700,403888.000,62114,1,TH,1,100,29.116
1707824012.082718,404018.000,62146,1,TH,1,100,29.116
1707824012.214673,404146.000,62162,1,TH,1,100,28.982
1707824012.346629,404274.000,62179,1,TH,1,100,28.989
1707824012.481677,404405.000,62196,1,TH,1,100,28.974
1707824012.615694,404535.000,62229,1,TH,1,100,28.974
1707824012.748681,404664.000,62246,1,TH,1,100,28.945
1707824012.880636,404792.000,62263,1,TH,1,100,28.945
1707824013.012591,404920.000,62294,1,TH,1,100,28.958
1707824013.149701,405053.000,62312,1,TH,1,100,28.958
1707824013.283719,405183.000,62330,1,TH,1,100,28.953
1707824013.415674,405311.000,62347,1,TH,1,100,28.953
1707824013.548661,405440.000,62381,1,TH,1,100,28.906
1707824013.680616,405568.000,62397,1,TH,1,100,28.906
1707824013.815664,405699.000,62415,1,TH,1,100,28.970
1707824013.948651,405828.000,62446,1,TH,1,100,28.970
1707824014.081637,405957.000,62463,1,TH,1,100,29.067
1707824014.213592,406085.000,62480,1,TH,1,100,29.075
1707824014.346579,406214.000,62496,1,TH,1,100,29.101
1707824014.481627,406345.000,62530,1,TH,1,100,29.101
1707824014.613583,406473.000,62547,1,TH,1,100,28.983
1707824014.746569,406602.000,62563,1,TH,1,100,28.983
1707824014.878524,406730.000,62595,1,TH,1,100,29.017
1707824015.012542,406860.000,62612,1,TH,1,100,29.017
1707824015.145528,406989.000,62629,1,TH,1,100,29.002
1707824015.277484,407117.000,62648,1,TH,1,100,29.002
1707824015.411501,407247.000,62680,1,TH,1,100,29.052
1707824015.543456,407375.000,62696,1,TH,1,100,29.052
1707824015.675412,407503.000,62713,1,TH,1,100,29.024
1707824015.808398,407632.000,62730,1,TH,1,100,29.024
1707824015.941384,407761.000,62761,1,TH,1,100,29.032
1707824016.073340,407889.000,62778,1,TH,1,100,29.032
1707824016.205295,408017.000,62797,1,TH,1,100,28.977
1707824016.338282,408146.000,62814,1,TH,1,100,28.977
1707824016.471268,408275.000,62851,2,TH,1,100,28.946
1707824016.604255,408404.000,62851,2,TH,1,100,28.946
1707824016.736210,408532.000,62867,1,TH,1,100,28.988
1707824016.868166,408660.000,62899,1,TH,1,100,28.988
1707824017.001152,408789.000,62916,1,TH,1,100,28.964
1707824017.134138,408918.000,62935,1,TH,1,100,28.964
1707824017.269186,409049.000,62966,1,TH,1,100,28.953
1707824017.403204,409179.000,62984,1,TH,1,100,28.960
1707824017.536190,409308.000,63000,1,TH,1,100,28.960
1707824017.666084,409434.000,63017,1,TH,1,100,28.960
1707824017.800101,409564.000,63049,1,TH,1,100,29.125
1707824017.932057,409692.000,63065,1,TH,1,100,29.125
1707824018.065043,409821.000,63084,1,TH,1,100,28.960
1707824018.196998,409949.000,63103,1,TH,1,100,28.960
1707824018.331531,410079.500,63135,2,TH,1,100,28.992
1707824018.466064,410210.000,63135,2,TH,1,100,28.992
1707824018.599050,410339.000,63166,1,TH,1,100,28.976
1707824018.732037,410468.000,63184,1,TH,1,100,28.976
1707824018.863992,410596.000,63200,1,TH,1,100,29.041
1707824019.000071,410728.000,63219,1,TH,1,100,29.041
1707824019.132027,410856.000,63236,1,TH,1,100,29.028
1707824019.265013,410985.000,63267,1,TH,1,100,29.028
1707824019.397999,411114.000,63285,1,TH,1,100,29.025
1707824019.532017,411244.000,63301,1,TH,1,100,29.025
1707824019.667065,411375.000,63318,1,TH,1,100,29.030
1707824019.801082,411505.000,63335,1,TH,1,100,29.030
1707824019.933038,411633.000,63368,1,TH,1,100,29.041
1707824020.064993,411761.000,63386,1,TH,1,100,29.048
1707824020.200041,411892.000,63402,1,TH,1,100,28.954
1707824020.333028,412021.000,63419,1,TH,1,100,28.954
1707824020.466014,412150.000,63436,1,TH,1,100,29.037
1707824020.597970,412278.000,63467,1,TH,1,100,29.037
1707824020.729925,412406.000,63484,1,TH,1,100,28.985
1707824020.862911,412535.000,63503,1,TH,1,100,28.985
1707824020.994867,412663.000,63520,1,TH,1,100,29.100
1707824021.128884,412793.000,63537,1,TH,1,100,29.100
1707824021.264963,412925.000,63568,1,TH,1,100,29.071
1707824021.397950,413054.000,63585,1,TH,1,100,29.071
1707824021.529905,413182.000,63602,1,TH,1,100,29.000
1707824021.663407,413311.500,63643,2,TH,1,100,29.000
1707824021.796909,413441.000,63643,2,TH,1,100,29.039
1707824021.931957,413572.000,63659,1,TH,1,100,29.039
1707824022.065974,413702.000,63677,1,TH,1,100,29.024
1707824022.195868,413828.000,63693,1,TH,1,100,29.024
1707824022.328854,413957.000,63710,1,TH,1,100,29.019
1707824022.463902,414088.000,63727,1,TH,1,100,29.019
1707824022.597920,414218.000,63760,1,TH,1,100,28.972
1707824022.730906,414347.000,63778,1,TH,1,100,28.972
1707824022.862862,414475.000,63794,1,TH,1,100,29.165
1707824022.994817,414603.000,63811,1,TH,1,100,29.172
1707824023.131927,414736.000,63829,1,TH,1,100,29.031
1707824023.264398,414864.500,63851,2,TH,1,100,29.031
1707824023.396869,414993.000,63851,2,TH,1,100,28.984
